State,County,Household Income,95% CI - Low,95% CI - High,Population,% < 18,% 65 and over,
Minnesota,Hubbard,47944,43860,52028,20573,21.0,23.6,
Minnesota,Isanti,65342,60421,70263,38413,24.4,14.6,
Minnesota,Itasca,48525,44743,52307,45589,21.3,21.0,
Minnesota,Jackson,53700,47962,59438,10269,22.5,19.9,
Minnesota,Kanabec,48908,45387,52429,15930,21.8,18.6,
Minnesota,Kandiyohi,57405,54018,60792,42285,23.6,17.4,
Minnesota,Kittson,50372,45141,55603,4435,21.6,22.5,
Minnesota,Koochiching,44113,39450,48776,12856,18.9,21.8,
Minnesota,Lac qui Parle,48245,43033,53457,6891,20.4,24.9,
Minnesota,Lake,52381,46633,58129,10680,18.8,24.6,
Minnesota,Lake of the Woods,44727,39333,50121,3918,18.4,22.0,
Minnesota,Le Sueur,61665,58770,64560,27770,24.5,16.0,
Minnesota,Lincoln,48449,43871,53027,5788,22.4,24.9,
Minnesota,Lyon,53552,48338,58766,25665,24.8,14.4,
Minnesota,McLeod,60114,56418,63810,35882,23.8,17.4,
Minnesota,Mahnomen,39926,35909,43943,5505,30.6,16.8,
Minnesota,Marshall,54433,50343,58523,9417,22.9,20.0,
Minnesota,Martin,52042,47606,56478,20220,21.6,21.7,
Minnesota,Meeker,54354,51031,57677,23107,24.7,18.0,
Minnesota,Mille Lacs,48434,44512,52356,25884,24.3,18.0,
Minnesota,Morrison,50685,47657,53713,32810,23.5,17.5,
Minnesota,Mower,47537,42460,52614,39323,25.0,17.6,
Minnesota,Murray,52219,48689,55749,8470,21.7,23.9,
Minnesota,Nicollet,61279,55517,67041,33093,21.9,13.9,
Minnesota,Nobles,50684,47141,54227,21590,26.4,15.7,
Minnesota,Norman,51597,47514,55680,6639,23.2,21.8,
Minnesota,Olmsted,69430,64151,74709,150287,24.7,14.0,
Minnesota,Otter Tail,51510,48681,54339,57635,21.4,22.5,
Minnesota,Pennington,50905,45822,55988,14058,23.1,16.4,
Minnesota,Pine,42157,39714,44600,29095,20.6,18.4,
Minnesota,Pipestone,47164,42953,51375,9281,24.5,20.3,
Minnesota,Polk,50175,46102,54248,31704,23.4,17.1,
Minnesota,Pope,51343,46501,56185,10984,21.2,22.7,
Minnesota,Ramsey,55070,53085,57055,532655,23.4,12.9,
Minnesota,Red Lake,48188,42808,53568,4043,24.9,18.5,
Minnesota,Redwood,49934,45175,54693,15515,24.3,20.5,
Minnesota,Renville,54386,49454,59318,15025,22.5,20.4,
Minnesota,Rice,60317,56576,64058,65151,22.4,14.1,
Minnesota,Rock,55352,49283,61421,9553,24.9,20.5,
Minnesota,Roseau,53838,48850,58826,15679,24.6,15.7,
Minnesota,St. Louis,49714,47158,52270,200949,19.3,17.2,
Minnesota,Scott,91688,84681,98695,139672,28.8,9.3,
Minnesota,Sherburne,76512,69954,83070,91126,27.3,10.2,
Minnesota,Sibley,59893,55952,63834,14918,24.6,17.5,
Minnesota,Stearns,55832,53189,58475,152912,22.7,13.5,
Minnesota,Steele,57850,51501,64199,36573,25.2,16.0,
Minnesota,Stevens,55292,49408,61176,9800,20.9,16.3,
Minnesota,Swift,51032,45361,56703,9436,21.6,21.4,
Minnesota,Todd,43287,39931,46643,24264,24.0,19.2,
Minnesota,Traverse,49536,45386,53686,3387,20.7,25.7,
Minnesota,Wabasha,58752,54491,63013,21362,22.3,18.7,
Minnesota,Wadena,41909,38046,45772,13757,24.0,21.6,
Minnesota,Waseca,54183,48650,59716,19025,23.3,16.2,
Minnesota,Washington,84113,79528,88698,249283,25.2,12.8,
Minnesota,Watonwan,48658,43861,53455,11083,24.7,19.2,
Minnesota,Wilkin,54536,48004,61068,6495,23.0,18.1,
Minnesota,Winona,49365,45503,53227,51097,18.3,15.1,
Minnesota,Wright,76489,71716,81262,129918,28.7,11.2,
Minnesota,Yellow Medicine,51028,47262,54794,10109,23.4,20.1,
Mississippi,Adams,32327,28612,36042,31737,21.2,16.7,
Mississippi,Alcorn,35180,31082,39278,37380,23.8,17.1,
Mississippi,Amite,30668,27475,33861,12629,21.1,21.0,
Mississippi,Attala,32521,29240,35802,19163,25.1,19.5,
Mississippi,Benton,30665,26882,34448,8296,22.4,17.9,
Mississippi,Bolivar,29297,26283,32311,33768,25.6,13.7,
Mississippi,Calhoun,33141,29201,37081,14745,24.2,17.6,
Mississippi,Carroll,38219,34030,42408,10254,19.8,21.0,
Mississippi,Chickasaw,31616,27783,35449,17313,25.0,15.6,
Mississippi,Choctaw,34548,30458,38638,8294,22.5,19.2,
Mississippi,Claiborne,26083,22766,29400,9080,21.9,14.3,
Mississippi,Clarke,34910,30839,38981,16299,23.1,18.5,
Mississippi,Clay,33939,30303,37575,20225,24.2,16.3,
Mississippi,Coahoma,28647,25716,31578,24807,27.6,13.3,
Mississippi,Copiah,35314,31803,38825,28797,23.6,15.4,
Mississippi,Covington,31835,28516,35154,19442,24.8,17.0,
Mississippi,DeSoto,58479,54978,61980,170913,26.7,11.8,
Mississippi,Forrest,36808,33815,39801,76330,23.1,12.7,
Mississippi,Franklin,36544,32217,40871,7833,24.5,17.8,
Mississippi,George,44811,40103,49519,23303,26.2,14.5,
Mississippi,Greene,39615,34598,44632,14326,20.0,12.9,
Mississippi,Grenada,33650,30352,36948,21666,23.7,16.6,
Mississippi,Hancock,46288,42013,50563,45949,22.1,17.3,
Mississippi,Harrison,41010,38648,43372,199058,24.3,13.2,
Mississippi,Hinds,38454,36238,40670,243729,25.2,12.1,
Mississippi,Holmes,22640,20174,25106,18459,26.8,13.5,
Mississippi,Humphreys,25562,22730,28394,8741,27.4,14.2,
Mississippi,Issaquena,37096,33455,40737,1397,15.0,13.7,
Mississippi,Itawamba,38366,34133,42599,23527,21.9,17.4,
Mississippi,Jackson,48018,44559,51477,141137,24.2,14.2,
Mississippi,Jasper,35019,30907,39131,16601,23.5,18.0,
Mississippi,Jefferson,26408,23019,29797,7599,23.2,13.9,
Mississippi,Jefferson Davis,28271,24784,31758,11822,21.0,19.3,
Mississippi,Jones,37367,33213,41521,68290,25.6,15.5,
Mississippi,Kemper,33015,29087,36943,10163,20.8,17.2,
Mississippi,Lafayette,40797,36114,45480,52930,18.1,11.3,
Mississippi,Lamar,51389,46541,56237,60099,25.8,11.6,
Mississippi,Lauderdale,38869,34491,43247,79739,24.0,15.1,
Mississippi,Lawrence,38471,33742,43200,12502,24.0,16.2,
Mississippi,Leake,32239,29531,34947,23193,28.0,14.4,
Mississippi,Lee,43374,40288,46460,85246,25.8,14.3,
Mississippi,Leflore,26439,23401,29477,31422,27.0,12.6,
Mississippi,Lincoln,36118,32616,39620,34775,24.7,15.6,
Mississippi,Lowndes,39937,36753,43121,59730,24.1,14.4,
Mississippi,Madison,66671,60980,72362,101688,25.6,12.3,
Mississippi,Marion,33428,29682,37174,25868,24.2,16.6,
Mississippi,Marshall,37554,33748,41360,36234,22.1,15.0,
Mississippi,Monroe,36810,32554,41066,36003,23.0,17.6,
Mississippi,Montgomery,31963,28045,35881,10400,22.9,19.0,
Mississippi,Neshoba,37686,33171,42201,29465,28.1,14.7,
Mississippi,Newton,35185,31108,39262,21832,25.4,16.2,
Mississippi,Noxubee,28730,25322,32138,11115,25.3,15.7,
Mississippi,Oktibbeha,34429,30600,38258,49414,18.0,10.3,
Mississippi,Panola,34526,30716,38336,34444,25.9,14.2,
Mississippi,Pearl River,38465,34266,42664,55224,23.3,17.2,
Mississippi,Perry,32459,28758,36160,12227,23.6,17.2,
Mississippi,Pike,30078,26405,33751,40058,26.6,15.6,
Mississippi,Pontotoc,40198,35619,44777,30950,26.6,13.9,
Mississippi,Prentiss,34794,30741,38847,25428,22.9,17.0,
Mississippi,Quitman,26204,23086,29322,7678,24.9,15.0,
Mississippi,Rankin,58368,54050,62686,148070,24.3,13.3,
Mississippi,Scott,32049,28379,35719,28461,26.6,13.7,
Mississippi,Sharkey,27877,24444,31310,4647,25.4,16.1,
Mississippi,Simpson,34338,30413,38263,27463,25.3,15.6,
Mississippi,Smith,38975,34260,43690,16188,24.4,17.2,
Mississippi,Stone,41136,36495,45777,17875,22.4,14.3,
Mississippi,Sunflower,29227,26087,32367,27496,23.3,11.6,
Mississippi,Tallahatchie,28456,25272,31640,14761,20.4,13.5,
Mississippi,Tate,40975,37298,44652,28204,24.2,15.0,
Mississippi,Tippah,37026,32750,41302,22039,24.6,15.8,
Mississippi,Tishomingo,35550,31955,39145,19420,22.0,19.6,
Mississippi,Tunica,30689,26770,34608,10598,30.3,10.2,
Mississippi,Union,37667,33430,41904,28097,25.2,15.7,
Mississippi,Walthall,31607,27816,35398,14859,24.6,17.7,
Mississippi,Warren,40397,36036,44758,47983,24.8,14.6,
Mississippi,Washington,30292,27917,32667,48958,26.5,13.6,
Mississippi,Wayne,35425,31031,39819,20490,24.8,15.7,
Mississippi,Webster,34073,30488,37658,9972,24.2,16.6,
Mississippi,Wilkinson,27596,24134,31058,9191,21.7,15.5,
Mississippi,Winston,34403,30396,38410,18478,23.6,17.4,
Mississippi,Yalobusha,34494,30308,38680,12276,22.7,18.3,
Mississippi,Yazoo,30313,27387,33239,27817,24.2,12.4,
Missouri,Adair,35425,31368,39482,25602,18.5,13.6,
Missouri,Andrew,56309,49924,62694,17379,22.9,17.5,
Missouri,Atchison,45997,41024,50970,5382,20.0,23.8,
Missouri,Audrain,41302,37812,44792,25887,23.5,16.7,
Missouri,Barry,38139,34693,41585,35662,23.0,20.2,
Missouri,Barton,37581,33744,41418,12057,25.0,18.6,
Missouri,Bates,41462,37598,45326,16584,24.1,18.7,
Missouri,Benton,33236,30368,36104,18806,17.6,28.8,
Missouri,Bollinger,39033,34327,43739,12394,22.4,18.0,
Missouri,Boone,50305,47044,53566,172717,20.5,10.5,
Missouri,Buchanan,45431,41810,49052,89486,22.9,14.6,
Missouri,Butler,35774,32752,38796,42972,23.7,17.7,
Missouri,Caldwell,43111,38695,47527,9034,23.9,18.9,
Missouri,Callaway,49384,44555,54213,44750,21.5,14.2,
Missouri,Camden,44410,40434,48386,44021,18.4,24.9,
Missouri,Cape Girardeau,47705,43714,51696,78043,21.5,15.4,
Missouri,Carroll,39017,34189,43845,9043,22.7,20.6,
Missouri,Carter,32170,28493,35847,6258,23.9,17.8,
Missouri,Cass,60970,58538,63402,100889,25.0,15.5,
Missouri,Cedar,33631,29517,37745,13952,23.0,24.0,
Missouri,Chariton,43049,39379,46719,7694,22.4,22.5,
Missouri,Christian,51831,49187,54475,82101,26.1,14.3,
Missouri,Clark,43298,38748,47848,6917,23.3,19.1,
Missouri,Clay,61598,58394,64802,233682,25.0,12.8,
Missouri,Clinton,51221,47408,55034,20299,23.8,17.3,
Missouri,Cole,51885,48941,54829,76557,22.9,14.0,
Missouri,Cooper,42166,37401,46931,17585,21.7,16.5,
Missouri,Crawford,37379,32828,41930,24650,23.5,17.8,
Missouri,Dade,37173,32757,41589,7628,21.1,22.2,
Missouri,Dallas,34987,31007,38967,16389,23.3,19.6,
Missouri,Daviess,41610,36976,46244,8297,26.2,18.9,
Missouri,DeKalb,42174,37233,47115,12692,16.8,15.7,
Missouri,Dent,34411,30574,38248,15655,22.8,20.3,
Missouri,Douglas,31805,28319,35291,13546,21.5,22.2,
Missouri,Dunklin,31486,27990,34982,31344,25.9,17.4,
Missouri,Franklin,51978,48444,55512,102084,23.6,15.6,
Missouri,Gasconade,44065,39297,48833,14866,21.2,21.6,
Missouri,Gentry,39444,34717,44171,6826,24.6,19.7,
Missouri,Greene,40386,37759,43013,285865,21.0,15.3,
Missouri,Grundy,37911,34708,41114,10197,23.5,21.2,
Missouri,Harrison,37486,33168,41804,8639,24.7,21.0,
Missouri,Henry,39232,35248,43216,22028,22.4,20.5,
Missouri,Hickory,33707,30522,36892,9219,17.0,31.9,
Missouri,Holt,41652,37071,46233,4516,19.9,22.8,
Missouri,Howard,44188,39843,48533,10159,21.7,17.0,
Missouri,Howell,32662,29180,36144,40173,24.2,18.5,
Missouri,Iron,33091,29500,36682,10267,21.9,18.7,
Missouri,Jackson,46185,43971,48399,683191,24.0,13.5,
Missouri,Jasper,40047,36542,43552,117543,25.5,13.9,
Missouri,Jefferson,58976,55904,62048,222716,24.0,13.3,
Missouri,Johnson,49949,45664,54234,54362,21.7,11.8,
Missouri,Knox,37581,33231,41931,4000,24.1,21.0,
Missouri,Laclede,36895,32461,41329,35439,24.7,16.9,
Missouri,Lafayette,48128,45146,51110,32688,23.3,17.9,
Missouri,Lawrence,39908,35569,44247,38023,25.5,17.8,
Missouri,Lewis,41891,36936,46846,10138,22.8,18.0,
Missouri,Lincoln,53804,47797,59811,54249,26.4,12.4,
Missouri,Linn,37597,33255,41939,12311,23.8,20.2,
Missouri,Livingston,47937,44880,50994,15053,21.1,19.3,
Missouri,McDonald,34863,30704,39022,22800,26.3,14.0,
Missouri,Macon,35345,32457,38233,15479,23.7,21.0,
Missouri,Madison,35363,31311,39415,12368,23.3,19.2,
Missouri,Maries,40165,35493,44837,9013,21.9,19.3,
Missouri,Marion,42088,37830,46346,28920,23.5,16.9,
Missouri,Mercer,38023,33402,42644,3719,24.1,20.8,
Missouri,Miller,37360,33147,41573,25141,23.6,18.0,
Missouri,Mississippi,30661,27377,33945,14232,22.4,16.2,
Missouri,Moniteau,47158,42328,51988,15856,25.0,14.8,
Missouri,Monroe,41376,36574,46178,8707,22.6,20.8,
Missouri,Montgomery,42105,37080,47130,11841,22.8,19.8,
Missouri,Morgan,36867,32582,41152,20240,22.0,23.7,
Missouri,New Madrid,34631,31134,38128,18272,23.8,17.6,
Missouri,Newton,45448,42928,47968,58598,24.4,17.4,
Missouri,Nodaway,42956,38291,47621,23081,16.9,13.9,
Missouri,Oregon,29415,26156,32674,10911,22.3,22.1,
Missouri,Osage,51958,46440,57476,13703,23.6,16.7,
Missouri,Ozark,31025,27204,34846,9492,19.7,26.3,
Missouri,Pemiscot,32120,29279,34961,17650,26.9,15.3,
Missouri,Perry,50548,45521,55575,19202,24.0,16.6,
Missouri,Pettis,40038,36061,44015,42225,25.1,15.3,
Missouri,Phelps,40710,36384,45036,44847,21.1,14.9,
Missouri,Pike,44408,41097,47719,18541,21.9,16.5,
Missouri,Platte,70874,66040,75708,94788,23.9,13.0,
Missouri,Polk,38344,35109,41579,31054,23.6,17.1,
Missouri,Pulaski,47227,42349,52105,53436,22.7,7.6,
Missouri,Putnam,34684,30677,38691,4829,21.3,23.6,
Missouri,Ralls,51738,46400,57076,10255,21.8,19.3,
Missouri,Randolph,41346,36507,46185,25072,22.1,15.4,
Missouri,Ray,51986,46718,57254,22949,23.4,17.1,
Missouri,Reynolds,31820,27889,35751,6565,20.8,22.7,
Missouri,Ripley,30019,26412,33626,13969,22.7,19.6,
Missouri,St. Charles,74220,70709,77731,379493,24.3,13.2,
Missouri,St. Clair,33986,30053,37919,9457,19.0,26.1,
Missouri,Ste. Genevieve,46874,42109,51639,17914,22.2,17.3,
Missouri,St. Francois,40376,36970,43782,65960,21.4,15.3,
Missouri,St. Louis,60093,58062,62124,1001876,22.3,16.5,
Missouri,Saline,41112,37197,45027,23347,23.1,16.6,
Missouri,Schuyler,34644,30779,38509,4370,25.2,19.7,
Missouri,Scotland,38281,33675,42887,4863,28.3,18.9,
Missouri,Scott,40532,37153,43911,38903,23.9,16.5,
Missouri,Shannon,27382,24097,30667,8329,22.2,19.6,
Missouri,Shelby,42498,37776,47220,6108,23.1,20.6,
Missouri,Stoddard,38329,34444,42214,29867,22.3,19.0,
Missouri,Stone,40642,36834,44450,31104,17.6,27.4,
Missouri,Sullivan,36642,32790,40494,6411,22.9,18.4,
Missouri,Taney,35731,32147,39315,54230,21.2,19.7,
Missouri,Texas,33755,29709,37801,25642,21.4,19.5,
Missouri,Vernon,40267,37282,43252,21001,24.5,17.7,
Missouri,Warren,52959,46668,59250,33253,24.4,16.6,
Missouri,Washington,34581,31147,38015,25077,23.1,15.4,
Missouri,Wayne,30721,27564,33878,13452,20.8,21.9,
Missouri,Webster,41561,37421,45701,36888,27.2,14.6,
Missouri,Worth,38802,34027,43577,2073,20.4,24.3,
Missouri,Wright,31600,28157,35043,18291,25.1,19.1,
Missouri,St. Louis City,35681,33814,37548,317419,20.3,11.4,
Montana,Beaverhead,41602,36599,46605,9345,18.0,19.8,
Montana,Big Horn,38871,34756,42986,13282,33.5,11.4,
Montana,Blaine,35740,31620,39860,6619,30.2,14.2,
Montana,Broadwater,49758,46235,53281,5667,20.6,20.9,
Montana,Carbon,47520,43384,51656,10399,18.3,22.3,
Montana,Carter,41466,37223,45709,1169,16.7,25.2,
Montana,Cascade,42903,39418,46388,82344,22.6,16.9,
Montana,Chouteau,41004,36393,45615,5894,24.5,18.1,
Montana,Custer,47493,42401,52585,12092,22.1,18.7,
Montana,Daniels,47376,42661,52091,1793,21.0,25.2,
Montana,Dawson,50540,44202,56878,9518,22.3,16.8,
Montana,Deer Lodge,38178,33693,42663,9150,16.2,20.7,
Montana,Fallon,59102,51637,66567,3108,25.9,15.7,
Montana,Fergus,42915,37892,47938,11442,20.4,23.0,
Montana,Flathead,47351,43797,50905,94924,22.5,17.2,
Montana,Gallatin,51569,47502,55636,97308,20.5,11.2,
Montana,Garfield,42757,38145,47369,1309,22.9,22.6,
Montana,Glacier,33428,29210,37646,13696,31.3,10.9,
Montana,Golden Valley,37316,33263,41369,852,20.2,24.5,
Montana,Granite,47902,44971,50833,3209,16.2,28.9,
Montana,Hill,43509,38723,48295,16596,27.0,14.1,
Montana,Jefferson,61575,55214,67936,11558,21.0,18.7,
Montana,Judith Basin,43272,38183,48361,1991,18.8,22.5,
Montana,Lake,38221,34876,41566,29099,24.2,19.7,
Montana,Lewis and Clark,53572,50093,57051,65856,21.8,16.2,
Montana,Liberty,37911,33075,42747,2359,21.2,19.8,
Montana,Lincoln,36734,32530,40938,19125,18.4,24.8,
Montana,McCone,43132,37662,48602,1694,19.9,22.5,
Montana,Madison,41539,36551,46527,7820,15.7,26.3,
Montana,Meagher,36903,32630,41176,1853,18.7,26.2,
Montana,Mineral,36449,31766,41132,4257,18.3,26.6,
Montana,Missoula,44716,40542,48890,112684,19.4,13.6,
Montana,Musselshell,39827,34791,44863,4589,19.8,21.3,
Montana,Park,42942,38875,47009,15880,19.1,19.5,
Montana,Petroleum,35092,30638,39546,485,21.9,21.0,
Montana,Phillips,41595,36351,46839,4192,22.6,20.5,
Montana,Pondera,39292,34645,43939,6219,24.5,19.6,
Montana,Powder River,44644,38924,50364,1783,17.4,23.6,
Montana,Powell,40072,35215,44929,6909,15.6,18.5,
Montana,Prairie,40140,35141,45139,1148,18.3,30.0,
Montana,Ravalli,42902,38045,47759,41030,20.3,23.1,
Montana,Richland,65738,59902,71574,11576,24.7,13.0,
Montana,Roosevelt,37511,32990,42032,11332,32.0,10.5,
Montana,Rosebud,50751,44952,56550,9326,29.2,13.6,
Montana,Sanders,32815,30272,35358,11364,18.2,26.0,
Montana,Sheridan,52711,46466,58956,3696,20.9,20.8,
Montana,Silver Bow,39882,35134,44630,34680,20.5,17.3,
Montana,Stillwater,60812,53907,67717,9290,21.6,20.1,
Montana,Sweet Grass,45000,39382,50618,3665,22.2,23.5,
Montana,Teton,46208,41850,50566,6064,23.0,22.0,
Montana,Toole,45207,39799,50615,5150,19.9,15.6,
Montana,Treasure,47089,41266,52912,692,17.6,27.0,
Montana,Valley,46328,40850,51806,7640,22.7,20.8,
Montana,Wheatland,35875,32184,39566,2102,23.1,23.9,
Montana,Wibaux,43859,38199,49519,1121,21.3,24.6,
Montana,Yellowstone,51653,48823,54483,155634,23.6,15.3,
Nebraska,Adams,48658,43091,54225,31457,23.4,16.5,
Nebraska,Antelope,50919,44602,57236,6398,23.4,22.4,
Nebraska,Arthur,43408,38156,48660,453,28.0,21.2,
Nebraska,Banner,48990,42693,55287,764,19.0,29.6,
Nebraska,Blaine,38228,33656,42800,504,23.4,21.8,
Nebraska,Boone,52914,47795,58033,5353,23.0,21.6,
Nebraska,Box Butte,55465,48906,62024,11340,25.3,16.1,
Nebraska,Boyd,39964,35018,44910,2033,21.0,28.7,
Nebraska,Brown,42348,37152,47544,2941,20.1,24.3,
Nebraska,Buffalo,51550,47249,55851,48224,23.3,12.9,
Nebraska,Burt,49345,44058,54632,6573,22.4,23.9,
Nebraska,Butler,54240,48874,59606,8249,23.6,20.6,
Nebraska,Cass,66522,61966,71078,25524,24.6,16.1,
Nebraska,Cedar,54421,47880,60962,8610,24.5,21.3,
Nebraska,Chase,52749,46220,59278,3978,24.1,20.7,
Nebraska,Cherry,43564,38335,48793,5762,21.9,21.4,
Nebraska,Cheyenne,55964,49472,62456,10148,24.1,16.2,
Nebraska,Clay,55758,51152,60364,6315,24.3,19.1,
Nebraska,Colfax,50758,44574,56942,10504,29.6,13.1,
Nebraska,Cuming,56047,51267,60827,9027,24.5,21.5,
Nebraska,Custer,45644,40718,50570,10728,23.3,20.9,
Nebraska,Dakota,50289,46642,53936,20850,29.0,12.7,
Nebraska,Dawes,40667,35900,45434,9042,18.4,17.6,
Nebraska,Dawson,47366,42633,52099,24096,27.9,15.0,
Nebraska,Deuel,44109,38534,49684,1940,21.0,23.5,
Nebraska,Dixon,52601,47074,58128,5782,24.8,19.7,
Nebraska,Dodge,50043,46035,54051,36744,23.5,19.0,
Nebraska,Douglas,52842,50800,54884,543244,25.8,11.5,
Nebraska,Dundy,45624,39918,51330,1886,21.2,23.3,
Nebraska,Fillmore,54556,50068,59044,5661,20.5,22.9,
Nebraska,Franklin,44794,39460,50128,3076,19.2,25.7,
Nebraska,Frontier,48543,42814,54272,2705,20.5,21.2,
Nebraska,Furnas,44461,39444,49478,4888,22.5,22.7,
Nebraska,Gage,50861,47474,54248,21663,22.1,20.4,
Nebraska,Garden,38645,33811,43479,1911,17.6,27.7,
Nebraska,Garfield,40436,35452,45420,2003,19.0,26.9,
Nebraska,Gosper,55319,48589,62049,1970,23.6,20.9,
Nebraska,Grant,47537,41565,53509,619,20.5,19.7,
Nebraska,Greeley,43858,38853,48863,2482,24.2,23.7,
Nebraska,Hall,48499,43865,53133,61492,26.7,14.2,
Nebraska,Hamilton,62191,55597,68785,9135,24.5,17.8,
Nebraska,Harlan,46744,41171,52317,3492,21.8,24.3,
Nebraska,Hayes,48856,42584,55128,933,19.8,24.8,
Nebraska,Hitchcock,40496,35710,45282,2901,21.7,23.8,
Nebraska,Holt,46667,42237,51097,10403,24.0,20.8,
Nebraska,Hooker,40732,35537,45927,728,20.3,29.0,
Nebraska,Howard,51040,44670,57410,6362,23.8,20.2,
Nebraska,Jefferson,44947,39620,50274,7335,22.0,22.5,
Nebraska,Johnson,48511,43302,53720,5185,19.8,16.9,
Nebraska,Kearney,56791,50104,63478,6644,24.5,18.8,
Nebraska,Keith,45192,39822,50562,8121,20.6,23.2,
Nebraska,Keya Paha,41138,35894,46382,810,20.0,28.3,
Nebraska,Kimball,45771,40512,51030,3713,22.1,22.7,
Nebraska,Knox,42745,38408,47082,8482,24.1,23.8,
Nebraska,Lancaster,52011,50231,53791,301795,23.1,12.1,
Nebraska,Lincoln,49770,45454,54086,35815,24.4,17.1,
Nebraska,Logan,50761,44513,57009,750,24.1,18.4,
Nebraska,Loup,49132,44908,53356,588,20.2,24.8,
Nebraska,McPherson,62280,60381,64179,498,25.3,19.9,
Nebraska,Madison,51836,48164,55508,35174,24.7,15.6,
Nebraska,Merrick,50893,45450,56336,7766,23.3,18.8,
Nebraska,Morrill,46961,41375,52547,4862,24.4,18.2,
Nebraska,Nance,48535,42587,54483,3570,22.4,20.6,
Nebraska,Nemaha,49162,43070,55254,7175,21.2,18.0,
Nebraska,Nuckolls,43249,38269,48229,4369,20.7,26.2,
Nebraska,Otoe,51527,46382,56672,15797,23.4,19.9,
Nebraska,Pawnee,42977,37624,48330,2702,22.1,25.6,
Nebraska,Perkins,56080,49766,62394,2891,24.1,21.9,
Nebraska,Phelps,54137,47786,60488,9187,23.8,20.1,
Nebraska,Pierce,53489,48739,58239,7202,24.9,18.0,
Nebraska,Platte,61768,56997,66539,32666,26.1,15.7,
Nebraska,Polk,58162,53011,63313,5271,23.5,20.2,
Nebraska,Red Willow,43842,38796,48888,10867,22.4,18.9,
Nebraska,Richardson,44282,39144,49420,8128,20.8,23.8,
Nebraska,Rock,46051,40301,51801,1443,21.0,21.8,
Nebraska,Saline,51805,46138,57472,14252,24.2,15.0,
Nebraska,Sarpy,74008,69976,78040,172193,28.2,10.2,
Nebraska,Saunders,61961,56410,67512,20919,24.9,17.4,
Nebraska,Scotts Bluff,47194,43710,50678,36465,24.5,17.7,
Nebraska,Seward,61802,56141,67463,17150,23.2,16.6,
Nebraska,Sheridan,40351,36743,43959,5259,22.6,23.4,
Nebraska,Sherman,43883,38979,48787,3074,20.9,26.1,
Nebraska,Sioux,47313,41272,53354,1303,21.6,21.1,
Nebraska,Stanton,55955,49278,62632,6069,25.9,15.0,
Nebraska,Thayer,49517,44302,54732,5230,21.9,24.7,
Nebraska,Thomas,39537,34598,44476,687,23.3,19.8,
Nebraska,Thurston,41344,36302,46386,6969,35.6,12.1,
Nebraska,Valley,44726,39533,49919,4204,23.0,23.9,
Nebraska,Washington,69191,62214,76168,20258,23.8,16.0,
Nebraska,Wayne,53290,46719,59861,9431,19.5,14.1,
Nebraska,Webster,40979,35916,46042,3658,21.7,23.0,
Nebraska,Wheeler,45400,40309,50491,766,20.1,21.9,
Nebraska,York,51335,48602,54068,13917,22.6,18.5,
Nevada,Churchill,46840,42169,51511,23989,23.3,18.0,
Nevada,Clark,51241,50333,52149,2069681,23.8,13.3,
Nevada,Douglas,60322,54755,65889,47536,18.2,24.5,
Nevada,Elko,72648,64957,80339,52766,28.1,9.2,
Nevada,Esmeralda,47180,41430,52930,822,17.0,26.0,
Nevada,Eureka,70535,61743,79327,2018,23.0,15.0,
Nevada,Humboldt,67423,59651,75195,17279,27.3,10.6,
Nevada,Lander,74347,65652,83042,6009,26.8,13.2,
Nevada,Lincoln,45629,39824,51434,5184,22.7,19.8,
Nevada,Lyon,48576,44344,52808,51789,22.4,19.7,
Nevada,Mineral,40714,35666,45762,4500,19.1,25.1,
Nevada,Nye,42881,38399,47363,42282,18.0,27.9,
Nevada,Pershing,52001,46418,57584,6698,18.5,13.8,
Nevada,Storey,55291,48623,61959,3912,12.5,27.8,
Nevada,Washoe,52862,50702,55022,440078,22.4,14.6,
Nevada,White Pine,57243,51905,62581,10034,21.5,15.1,
Nevada,Carson City,45639,41991,49287,54522,20.5,19.2,
New Hampshire,Belknap,59831,54779,64883,60305,19.5,19.9,
New Hampshire,Carroll,57556,54045,61067,47399,16.8,24.5,
New Hampshire,Cheshire,56008,51720,60296,76115,18.6,17.3,
New Hampshire,Coos,42491,38362,46620,31653,17.7,21.8,
New Hampshire,Grafton,56353,51263,61443,89658,17.2,18.0,
New Hampshire,Hillsborough,71233,69280,73186,405184,21.7,13.9,
New Hampshire,Merrimack,62429,59152,65706,147171,19.9,16.1,
New Hampshire,Rockingham,79653,76342,82964,300621,20.6,15.2,
New Hampshire,Strafford,58577,53794,63360,125604,19.5,13.8,
New Hampshire,Sullivan,57142,52392,61892,43103,19.7,18.9,
New Jersey,Atlantic,54208,51228,57188,275209,22.1,15.8,
New Jersey,Bergen,84309,80897,87721,933572,21.7,16.0,
New Jersey,Burlington,80479,78333,82625,449722,21.7,15.6,
New Jersey,Camden,61685,59002,64368,511038,23.3,14.2,
New Jersey,Cape May,55409,51688,59130,95344,17.8,23.9,
New Jersey,Cumberland,45438,42627,48249,157389,23.8,13.6,
New Jersey,Essex,54603,52504,56702,795723,24.2,12.4,
New Jersey,Gloucester,78983,76427,81539,290951,22.9,14.1,
New Jersey,Hudson,57720,55137,60303,669115,20.3,10.8,
New Jersey,Hunterdon,103876,97757,109995,126067,21.2,15.7,
